1.000000	0.000000	0.000000	0.000000	0.000000	0.121951	0.000000	0.000000	0.000000	0.000000	0.000000	0.103030	0.121951	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.310345	0.000000	0.109312	0.200000	0.000000	0.000000	0.103030	0.000000	0.000000	0.000000	0.147541	0.000000	0.000000	0.000000	0.000000	0.000000	0.121951	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.254237	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.049180	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.147541	0.000000
0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.066667	0.310345	0.147541	0.000000	0.310345	0.000000	0.000000	0.000000	0.000000	0.000000	0.049180	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.147541	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.121951	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.029586	0.047619	0.000000	0.121951	0.000000	0.000000	0.000000	0.000000	0.000000	0.226891	0.000000	0.035573	0.121951	0.000000	0.000000	0.029586	0.000000	0.000000	0.000000	0.072000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047619	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.466667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.284553	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.466667	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.142857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.142857	0.103448	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.103030	0.000000	0.000000	0.000000	0.000000	0.029586	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.621302	0.000000	0.103030	0.000000	0.000000	0.000000	0.000000	0.000000	0.206681	0.000000	0.182711	0.103030	0.000000	0.000000	0.121569	0.000000	0.000000	0.000000	0.053678	0.000000	0.000000	0.000000	0.000000	0.000000	0.029586	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.121951	0.000000	0.000000	0.000000	0.000000	0.047619	0.000000	0.000000	0.000000	0.000000	0.000000	0.621302	1.000000	0.000000	0.121951	0.000000	0.000000	0.000000	0.000000	0.000000	0.226891	0.000000	0.367589	0.121951	0.000000	0.000000	0.305720	0.000000	0.000000	0.000000	0.072000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047619	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.200000	0.000000	0.000000	0.000000	0.000000	0.121951	0.000000	0.000000	0.000000	0.000000	0.000000	0.103030	0.121951	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.310345	0.000000	0.109312	0.200000	0.000000	0.000000	0.103030	0.000000	0.000000	0.000000	0.147541	0.000000	0.000000	0.000000	0.000000	0.000000	0.121951	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.254237	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.103448	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.310345	0.000000
0.000000	0.000000	0.000000	0.066667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.103448	0.049180	0.000000	0.103448	0.000000	0.000000	0.000000	0.000000	0.000000	0.147541	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.049180	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.310345	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.103448	1.000000	0.254237	0.000000	0.428571	0.000000	0.000000	0.000000	0.000000	0.000000	0.084746	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.593220	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.147541	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.049180	0.254237	1.000000	0.000000	0.254237	0.000000	0.000000	0.000000	0.000000	0.000000	0.032258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.096774	0.000000	0.000000	0.000000
0.310345	0.000000	0.000000	0.000000	0.000000	0.226891	0.000000	0.000000	0.000000	0.000000	0.000000	0.206681	0.226891	0.000000	0.310345	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.213389	0.310345	0.000000	0.000000	0.206681	0.000000	0.000000	0.000000	0.254237	0.000000	0.000000	0.000000	0.000000	0.000000	0.226891	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.310345	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.103448	0.428571	0.254237	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.084746	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.254237	0.000000	0.000000	0.000000
0.109312	0.000000	0.000000	0.000000	0.000000	0.035573	0.000000	0.000000	0.000000	0.000000	0.000000	0.182711	0.367589	0.000000	0.109312	0.000000	0.000000	0.000000	0.000000	0.000000	0.213389	0.000000	1.000000	0.109312	0.000000	0.000000	0.371316	0.000000	0.000000	0.000000	0.059761	0.000000	0.000000	0.000000	0.000000	0.000000	0.035573	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.200000	0.000000	0.000000	0.000000	0.000000	0.121951	0.000000	0.000000	0.000000	0.000000	0.000000	0.103030	0.121951	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.310345	0.000000	0.109312	1.000000	0.000000	0.000000	0.103030	0.000000	0.000000	0.000000	0.147541	0.000000	0.000000	0.000000	0.000000	0.000000	0.121951	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.049180	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.103448	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.066667	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.142857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.142857	0.103448	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.103030	0.000000	0.000000	0.000000	0.000000	0.029586	0.000000	0.000000	0.000000	0.000000	0.000000	0.121569	0.305720	0.000000	0.103030	0.000000	0.000000	0.000000	0.000000	0.000000	0.206681	0.000000	0.371316	0.103030	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.053678	0.000000	0.000000	0.000000	0.000000	0.000000	0.029586	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.049180	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.147541	0.084746	0.032258	0.000000	0.084746	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032258	0.000000	0.000000	0.000000
